Damezi Anderson,"W, SG",535,24.3,23.8,nan,9.8,nan,nan,nan
Brendan Bailey,"G, F",620,27.0,23.7,1.6,8.5,1.3,2.0,2.0
Christian Munson,"SG, SF",757,30.3,23.7,2.9,4.5,1.0,2.8,1.9
Kamron McDonald,G,429,22.6,23.6,3.8,11.2,5.3,2.7,3.4
K.c. Earls,"SG, SF",694,30.2,23.5,2.4,5.1,1.1,2.7,2.2
Jack Nunge,"F, C",629,26.2,23.5,nan,13.9,nan,nan,3.0
Tyler White,"SG, PG",614,30.7,23.5,nan,nan,nan,nan,nan
Name,none,none,none,none,none,none,none,none,none
Desmond Green,G,775,24.2,23.4,2.9,2.8,2.8,4.0,2.1
Alex Lanier,nan,676,25.0,23.3,3.6,6.8,4.4,4.5,4.1
DAVIAN BRYAN,"SF, G",425,17.0,23.3,3.5,13.6,3.3,4.6,3.2
Taylor Cox,"PG, SG",761,30.4,23.2,5.8,7.4,2.0,1.1,3.1
MICHAEL VREONES,"SG, G",274,13.0,23.1,5.0,6.1,3.2,6.0,2.5
Dylan Grogan,"G, W",595,25.9,22.9,3.1,8.6,1.7,5.5,3.2
Lazarus Walker,SG,848,28.3,22.9,nan,6.6,nan,3.3,nan
Jake Doyle,F,649,24.0,22.8,2.1,nan,2.8,3.3,2.2
Kale Morris,SF,721,30.0,22.7,3.4,7.8,0.9,1.9,1.7
Wyatt Williams,G,439,22.0,22.6,4.4,6.4,2.1,2.6,1.7
Zavian Jackson,SG,622,21.4,22.5,3.1,nan,1.7,3.2,3.3
Zach Pronschinske,"SF, PF",668,31.8,22.5,1.6,14.2,1.7,2.0,2.7
Marco Cobian,"PG, W",729,26.0,22.4,5.3,6.3,2.7,3.5,2.8
Mark Albers,"SG, SF",702,29.3,22.3,nan,4.7,nan,1.8,nan
Hunter Crist,"PG, SG",483,28.4,22.3,3.7,4.7,2.5,3.7,2.8
Bobby Grubbs,"SG, PG",638,22.8,22.3,nan,10.5,nan,nan,nan
Dalton Hanna,nan,927,29.9,22.0,nan,9.6,nan,2.2,3.2
Trae Meny,"SG, G",677,24.2,22.0,5.8,10.1,4.2,2.9,4.0
Dominic Stepp,PG,584,24.3,22.0,6.2,8.1,3.9,6.0,2.7
Magic Moody,"PG, SG",726,27.9,22.0,3.7,6.7,2.4,2.2,1.9
Blake Seits,SG,820,26.5,21.9,1.5,3.9,1.8,1.7,1.6
Mason Fielden,"PG, SG",496,29.2,21.8,7.0,6.5,2.8,3.9,3.6
Cole Kinnamon,"PG, SG",546,23.7,21.8,nan,7.1,nan,nan,nan
JUSTICE RAMEY-ROSS,nan,353,19.6,21.6,3.5,8.5,nan,nan,nan
Andre Kelly,F,729,28.0,21.5,1.6,13.0,1.3,3.7,2.5
Spencer Johnson,G,658,28.6,21.5,4.0,8.4,3.2,3.8,2.9
Matt Ayoub,G,679,28.3,21.5,nan,4.5,nan,3.6,nan
Moses Demarbiex,G,648,24.9,21.5,2.7,6.1,2.8,4.0,2.7
Kooper Broeker,"PG, SG",671,26.8,21.4,nan,5.5,nan,3.2,3.2
David Velasquez,SF,542,23.6,21.4,nan,6.1,nan,nan,nan
Anthony Gaxiola,G,840,31.1,21.4,2.2,3.9,2.3,4.2,2.2
Dalton Privett,F,754,26.0,21.3,3.4,9.7,3.9,3.4,nan
Jordan Cothran,nan,486,24.3,21.1,4.5,11.4,3.4,5.9,2.9
Cam Berning,nan,564,28.2,21.1,3.4,5.8,2.2,4.0,2.9
James Nelson,nan,616,26.8,21.0,2.1,7.0,3.0,3.8,3.4
Dominique Dyes,nan,612,25.5,21.0,5.8,3.2,2.6,2.5,nan
Ja'Tyre Carter,C,596,22.1,21.0,2.6,14.3,1.1,3.7,3.8
Elias Ballstaedt,G,622,25.9,20.9,5.1,7.1,2.8,4.8,3.6
Devan Sexton,nan,405,23.8,20.9,2.2,2.9,2.7,3.6,1.8
Reontre Lawrence,"SG, W",492,27.3,20.7,3.4,5.1,nan,nan,3.2
Wyatt Carder,"SG, PG",670,29.1,20.7,3.1,3.5,2.3,2.9,3.0
Justin Stevens,C,662,26.5,20.6,0.7,13.8,1.3,2.6,2.1
Tavian Cooley,"SG, W",609,21.8,20.4,nan,6.5,nan,nan,nan
Justin Roberts,PG,659,26.4,20.3,4.5,3.6,2.6,3.0,2.0
Rylee Gee,SG,560,21.5,20.3,3.1,10.0,3.6,1.5,2.4
Riley Jones,C,529,20.3,20.3,1.1,11.7,1.0,2.2,3.6
Dusty Jones,F,646,25.8,20.3,4.0,11.3,2.9,2.8,2.5
Hunter Kent,"SG, SF",828,25.9,20.2,2.1,5.4,1.5,3.4,3.2
Isaiah Mobley,"W, SF",845,25.6,20.2,3.3,13.0,1.7,3.5,3.4
A.J. Frye,C,639,22.8,20.1,1.5,7.2,1.2,2.3,2.7
Name,none,none,none,none,none,none,none,none,none
Jake Ruzicka,nan,633,26.4,20.1,nan,8.3,nan,nan,nan
Johnathan Green,F,694,22.4,20.1,1.8,14.7,3.3,2.3,1.5
James Moore,"PF, C",689,21.5,20.0,2.3,10.8,1.0,4.4,3.7
Jorge Calleros,"PG, SG",518,22.5,20.0,5.3,6.9,nan,nan,3.5
Cody Buer,"SG, PG",500,25.0,20.0,1.3,6.1,2.0,3.5,2.9
Amir Lawrence,SF,417,18.1,20.0,2.5,12.7,3.5,3.0,5.0
Antonio Blanton,"SG, PG",548,24.9,19.9,1.1,4.1,1.1,1.9,1.6
Daniel Shepard,nan,638,30.4,19.9,2.1,6.8,2.8,3.9,3.0
Nai Carlisle,PG,693,30.1,19.9,4.1,5.2,1.6,3.0,2.5
Logan Spalt,nan,669,29.1,19.8,3.6,6.5,1.7,3.2,2.4
Cedriontis Wilson,"PG, SG",689,23.0,19.6,3.3,3.4,1.9,2.1,2.9
Mike Sullivan,G,801,27.6,19.5,nan,6.8,nan,3.4,2.4
Austin Parkinson,nan,574,26.1,19.4,4.9,3.7,1.7,5.5,3.4
Caleb Kingsley,"SG, SF",610,23.5,19.4,4.1,3.1,0.9,3.8,1.3
Blake Maris,PG,513,23.3,19.3,1.4,3.4,1.5,2.0,3.3
Kingsley Togioka,SG,671,24.0,19.3,1.2,8.8,2.4,3.8,4.3
Trevor B,nan,775,31.0,19.2,nan,15.8,3.8,3.0,3.1
Zach Rodriguez,nan,716,28.6,19.2,1.9,6.6,4.0,4.3,2.4
Steve Helm,PG,729,27.0,19.1,3.9,3.0,1.0,1.8,nan
Brett Meyer,nan,481,24.1,19.1,1.5,14.6,1.6,3.4,4.5
James Chun,G,559,21.5,19.1,1.4,4.0,1.1,2.3,2.6
Alexander Shaham,"C, PF",494,27.4,19.0,2.3,13.9,3.0,3.0,2.1
Everett Mouton,"SG, PG",486,23.1,19.0,1.3,nan,2.2,1.6,2.4
Tyrone McKisset,"SG, SF",510,24.3,18.9,nan,9.9,nan,3.4,nan
Earnest Edwards,SG,725,26.9,18.9,2.7,5.7,2.7,2.8,1.9
Seth Reiff,G,523,24.9,18.9,4.7,3.6,2.5,3.7,3.3
Parker Taylor,SG,496,26.1,18.9,1.2,8.1,1.7,1.9,3.3
Landon Swartz,F,553,27.7,18.9,nan,6.4,nan,3.4,3.2
Enrique Rangel,SG,661,27.5,18.8,3.0,3.4,3.5,3.5,2.4
Justin Vigil,F,617,25.7,18.8,1.7,12.6,1.9,nan,1.7
Preston Stitt,"PG, SG",524,23.8,18.8,5.4,4.3,2.2,3.7,2.1
Ryan Cloncs,F,679,27.2,18.8,3.6,6.5,1.3,1.9,2.5
Brenton Pohlman,F,315,15.8,18.8,1.5,9.9,2.4,4.2,4.4
Garran Pauli,"PF, C",568,23.7,18.8,1.6,9.4,1.4,1.5,3.5
Brachen Hazen,"C, PF",715,27.5,18.8,nan,10.8,nan,nan,nan
Terell Johnson,C,669,22.3,18.6,2.9,14.4,2.3,1.2,4.4
Ed Chang,nan,737,27.3,18.6,1.2,10.9,0.7,2.2,2.9
Parker Hazen,"PF, C",710,27.3,18.6,nan,7.8,nan,nan,nan
Justin Thomas,PG,669,26.8,18.6,4.6,4.7,3.2,3.6,2.4
Jack Kline,F,641,20.7,18.5,nan,13.4,nan,3.0,1.4
Trayon Rumley,"G, F",474,20.6,18.5,2.4,7.0,2.7,3.8,2.6
Reggie Tharp,nan,607,28.9,18.5,5.5,4.3,1.6,3.0,2.5
Conner Tenhove,"PF, C",711,26.3,18.4,2.4,9.1,0.8,2.6,nan
Eli Sievert,nan,703,28.1,18.4,2.0,8.0,2.4,2.9,2.0
Andrew Walker,F,503,27.9,18.4,6.6,9.9,2.9,2.7,2.0
Tyree Crankfield,"G, PG",477,20.7,18.3,nan,5.8,nan,5.2,5.3
Aubrey Wallace,"PG, SG",506,23.0,18.3,3.7,nan,2.8,3.7,3.3
Nate Marino,SG,347,15.8,18.2,nan,nan,nan,nan,nan
Isaac Hibbard,"PG, SG",599,27.2,18.2,1.7,3.2,2.8,1.2,2.1
ALEX ZESCHKE,"F, G",740,30.8,18.2,nan,3.4,nan,nan,nan
Name,none,none,none,none,none,none,none,none,none
Wyatt Floyd,PG,646,28.1,18.1,4.4,4.7,1.9,3.9,1.8
Justin Hughes,"SG, F",456,25.3,18.0,3.3,11.4,2.2,1.3,3.1
Josh Cuddy,G,577,28.9,18.0,1.2,4.4,1.5,2.7,2.1
Griffin Schirmer,F,409,22.7,18.0,2.6,7.5,1.4,6.4,2.5
Blake Miller,SG,678,28.3,18.0,1.6,6.6,1.3,2.4,2.0
Marcus Mckone,G,613,25.5,18.0,1.0,6.3,0.9,2.9,2.6
Eddie Stansberry,"G, F",698,27.9,17.9,2.4,6.9,1.7,3.4,2.2
Dishon Mcnary,"PG, W",445,18.5,17.9,7.0,11.4,2.8,6.7,3.9
Elan Spencer,F,615,25.6,17.9,1.9,10.4,0.7,2.9,2.8
Vincent Prado,PG,481,22.9,17.9,3.9,4.4,2.3,4.0,4.0
Chad Lechtenberg,"SG, SF",689,25.5,17.9,1.3,4.4,1.1,1.9,3.1
Tyler Garlitos,C,732,29.3,17.7,4.6,13.0,nan,3.3,nan
Caleb Crist,nan,783,31.3,17.7,4.4,6.5,4.0,2.7,1.6
Carter Vickers,"G, SG",608,27.6,17.7,3.2,6.3,2.2,2.8,2.2
Alex McNaughton,G,693,30.1,17.7,2.9,6.1,2.7,3.2,nan
Cody Ruesch,"PF, C",607,25.3,17.7,2.5,9.8,1.6,1.2,3.1
Brandon Guerrero,"G, PG",525,19.4,17.7,nan,nan,nan,nan,nan
Johnny Lanie,SF,605,26.3,17.7,1.9,8.5,1.0,3.2,2.1
Nate Schimonitz,G,649,25.0,17.7,5.5,7.9,1.7,1.6,3.4
Jordan Smith,"SG, SF",571,24.8,17.6,1.2,5.3,0.6,3.3,1.5
Sterling Weatherford,"G, F",675,27.0,17.6,1.8,7.8,1.7,2.6,3.6
Josh Jefferson,SG,514,23.4,17.5,3.3,3.7,3.2,2.5,2.8
Justin Jones,"G, W",900,28.1,17.5,1.6,9.1,0.9,4.4,2.0
Damian Pirila,F,538,22.4,17.4,2.1,10.5,0.8,2.8,2.7
Trace Ramsay,"SF, PF",372,19.6,17.4,1.6,7.1,1.7,2.2,nan
Aaron Miller,"G, F",444,17.8,17.4,2.4,7.4,4.3,3.5,4.1
Logan Hokanson,G,647,25.9,17.4,4.6,3.9,2.6,4.0,2.1
Jeff Simmons,"PG, SG",576,24.0,17.3,4.1,3.9,2.7,3.1,2.3
Denzel Perez,"SG, PG",432,22.7,17.3,nan,5.8,nan,nan,nan
Sa'Taveus Johnson,G,473,21.5,17.3,1.4,5.2,2.0,2.4,2.1
Addison True,PG,687,29.9,17.3,3.3,7.6,2.6,4.6,2.9
Mitchell Burnett,F,328,15.6,17.3,nan,9.0,nan,nan,nan
Marcello Salazar,G,675,25.0,17.3,3.0,5.0,3.2,4.4,3.0
Devin Rottweiler,"C, PF",675,24.1,17.3,nan,15.2,nan,nan,nan
Zack Leininger,PF,603,24.1,17.2,1.9,11.6,0.9,2.1,2.9
Simon Mulaa,"G, PG",364,18.2,17.2,5.8,5.8,nan,4.6,nan
Joseph Smoyer,P,630,27.4,17.2,1.1,8.6,0.4,3.2,2.5
Kimand Albright,nan,435,25.6,17.1,4.8,7.0,4.0,3.7,2.9
Cameron Cunningham,G,411,17.1,17.1,1.9,7.1,2.2,nan,4.3
Colin Flowers,G,516,23.5,17.1,2.7,2.8,1.9,2.8,3.5
Jamey Mitchell,F,562,17.6,17.0,1.8,11.9,1.7,3.0,3.4
Nick Swenning,F,626,22.4,17.0,1.0,10.8,1.0,3.4,3.9
Santiago Laumbach,"SG, SF",555,19.8,17.0,1.3,8.6,2.1,2.0,2.8
Ben Mccool,G,480,15.5,16.9,nan,nan,nan,nan,nan
Malik Prescott,"C, F",460,20.0,16.8,2.6,15.2,1.7,3.3,2.2
TREVIAN LANE,W,384,22.6,16.8,3.9,11.1,3.0,3.8,3.6
Derek Hawthorne,W,660,26.4,16.8,3.2,4.8,2.2,1.9,2.9
Cody Cooper,G,484,25.5,16.8,nan,5.7,3.6,7.5,3.6
Parker Titus,SG,589,23.6,16.8,3.3,4.8,1.9,3.0,3.3
Wesley Reynolds,F,661,28.7,16.8,2.8,11.1,1.7,3.5,2.9
Name,none,none,none,none,none,none,none,none,none
Sean Roby,SF,470,26.1,16.7,nan,6.8,nan,2.5,nan
Alex Hemenway,"G, F",365,14.6,16.7,nan,nan,nan,nan,nan
Jaden Vaughn,"PG, SG",618,29.4,16.7,3.1,4.2,1.7,4.1,2.8
Tyrone Santiago,F,343,13.7,16.7,1.7,10.6,2.1,3.3,4.0
Jordan Jackson,G,711,25.4,16.7,nan,5.0,nan,nan,nan
Luke Boyd,"SG, PG",688,26.5,16.7,1.6,10.1,2.7,2.5,2.9
Juwon Kimble,nan,550,22.9,16.7,1.5,7.7,2.3,1.6,nan
Jason Aigner,G,713,28.5,16.7,nan,4.9,nan,nan,nan
Conner Nelson,SF,706,25.2,16.6,1.7,10.8,1.8,2.0,2.0
Jonathan Innis,nan,650,25.0,16.6,1.6,7.8,2.9,3.8,2.0
Drew Shafer,G,595,29.8,16.6,2.0,7.2,1.8,3.0,2.6
Cole Wambeke,G,599,26.0,16.6,2.3,3.4,2.1,4.0,1.9
Jalen Pickett,SG,778,27.8,16.5,5.2,8.6,2.2,1.9,2.5
Reid Walker,"SG, SF",786,27.1,16.5,4.4,5.7,1.8,2.8,2.5
Manny Miller,G,629,27.3,16.4,2.3,8.3,4.0,3.5,nan
Cedric Johnson,PG,596,25.9,16.4,3.9,8.0,1.8,3.0,2.7
Aj Jackson,F,610,26.5,16.4,1.1,9.8,1.8,1.4,3.1
Ryan Spence,"G, F",581,22.3,16.4,1.9,7.4,0.8,2.7,2.4
Kino Bellinger,"PG, SG",464,22.1,16.3,nan,nan,nan,nan,nan
Mick Marquez,"SG, PG",584,29.2,16.3,3.1,5.2,2.1,5.5,nan
Marquan Nelson,nan,443,18.5,16.3,1.7,3.9,1.8,1.0,nan
Austin Lewey,nan,544,22.7,16.3,2.9,4.5,1.9,3.3,4.4
Marques Whitmon II,PG,786,25.4,16.3,nan,nan,5.6,nan,nan
Ronnie Midgett,"PG, SG",813,29.0,16.3,3.1,3.3,1.5,3.4,2.3
Tre' Melancon,"F, SF",578,19.9,16.2,2.0,6.3,1.7,2.5,2.6
Alex Preston,"C, F",588,28.0,16.2,nan,12.5,nan,nan,nan
Jarett Gardner,G,689,30.0,16.2,nan,5.3,nan,nan,nan
Trey Wood,"C, PF",618,29.4,16.2,2.2,12.3,nan,3.2,3.3
Caleb Weldon,G,297,12.4,16.2,2.6,8.2,2.9,4.4,4.4
Nathan Hopkins,G,707,28.3,16.2,3.2,6.0,3.2,2.7,nan
Alejandro Ortiz,SG,418,18.2,16.2,1.5,3.4,1.7,2.4,1.9
Josh Gillespie,"SG, SF",359,21.1,16.1,2.9,8.4,2.9,2.9,3.3
Brandon Youngs,"PG, SG",482,21.9,16.1,1.6,4.3,2.0,1.2,2.2
Peyton Plunkett,"SF, W",669,23.9,16.1,3.1,10.9,1.1,3.4,4.1
Alec Burton,F,552,21.2,16.1,2.8,11.2,1.4,1.8,3.5
Nolan Martin,"PG, SG",656,31.2,16.0,1.7,3.1,1.8,2.2,2.7
Tommy Doyle,F,618,23.8,16.0,1.7,nan,1.8,3.0,3.0
Jaron Cogdell,"F, G",580,25.2,16.0,3.0,11.4,2.8,2.5,3.0
Blake Blocker,"PG, SG",552,23.0,16.0,nan,10.6,nan,nan,nan
Vydal Bradford,"SG, SF",352,16.0,16.0,2.0,5.8,1.1,5.2,5.5
Eric Coca,"PG, SG",684,27.4,16.0,3.4,6.5,3.5,1.9,2.4
Diquez Hawkins,F,327,11.7,16.0,0.9,7.7,2.7,2.0,7.0
Dawson Legum,G,795,28.4,15.9,3.6,7.6,1.6,3.7,nan
Arron Stewart,PG,736,32.0,15.9,3.5,3.1,2.0,2.7,0.9
Jeremy Anaya,nan,736,28.3,15.9,2.1,3.1,1.8,1.9,1.4
Brayden Johnson,"PF, C",633,27.5,15.9,nan,9.6,nan,nan,3.1
Isaiah Turner,SG,656,26.2,15.9,1.6,4.0,1.1,1.6,1.7
Jacob Erickson,G,414,20.7,15.8,2.2,3.4,1.9,0.9,2.2
Alex Eitenmiller,"PF, C",550,21.2,15.8,1.9,12.7,nan,4.4,nan
Alex King,F,696,29.0,15.8,2.4,9.1,1.6,4.6,2.7
Name,none,none,none,none,none,none,none,none,none
Junior Scott,"PF, SF",767,25.6,15.8,3.8,11.4,3.4,5.3,3.6
Robert Finklea Jr.,PF,830,17.7,15.8,1.0,20.5,1.9,2.1,4.3
Will Schenken,F,654,23.4,15.8,1.6,9.1,1.2,1.2,1.5
Trevin Dorius,C,432,18.8,15.8,0.9,13.5,0.6,2.4,3.4
Dakota Bermundez,G,420,19.1,15.8,1.8,2.6,1.5,3.4,4.4
David Rowlands,"PG, SG",832,29.7,15.8,2.3,3.5,1.3,3.3,nan
Isaiah Sims,"SG, SF",686,25.4,15.8,2.0,4.2,2.6,2.6,2.9
Payton Mills,"C, F",640,25.6,15.8,nan,10.0,nan,nan,nan
Robee Knoch,W,566,23.6,15.7,2.7,4.2,2.5,nan,3.1
Jake Elliott,PG,773,29.7,15.7,6.5,3.0,1.5,2.1,0.7
Zachary Hinton,"G, SF",669,29.1,15.7,3.3,7.0,2.0,2.2,2.9
Harry Moses-Chakmakis,"PG, SG",443,21.1,15.7,5.5,6.1,3.2,3.0,3.4
Ayo Akinwole,PG,805,29.8,15.7,5.6,5.0,2.2,2.8,1.9
Brendan Lacey,"SG, PG",607,25.3,15.7,nan,6.1,nan,nan,nan
Jordan Minch,G,456,19.8,15.6,nan,nan,nan,4.6,nan
Garrett Goolsby,nan,803,24.3,15.5,0.9,4.6,0.6,nan,nan
Kelvin Chest,"SG, PG",530,11.8,15.5,5.2,6.5,4.5,4.4,2.8
Xavier Johnson,F,687,24.5,15.5,2.7,8.9,1.4,3.1,2.0
Layne Smith,P,524,21.0,15.5,0.8,8.9,0.9,2.4,nan
Khalil Chatman,F,491,27.3,15.5,2.5,7.8,1.1,1.8,1.8
Trey Farrer,C,390,16.3,15.5,2.3,8.1,1.1,2.6,4.9
Josh Rodgers,"SG, PG",729,26.0,15.5,nan,6.3,1.9,2.2,3.6
Zane Mcfarland,C,752,23.5,15.5,1.2,13.1,0.9,3.9,3.2
Matthew Godfrey,"PG, SG",722,28.9,15.5,3.5,3.5,1.5,2.8,1.9
Dylan Lefler,G,622,24.9,15.4,1.5,7.0,2.7,1.5,3.4
Brannon Murphy,nan,506,23.0,15.4,1.9,5.8,2.0,2.2,nan
IZZY OILER,nan,875,29.2,15.4,2.8,12.7,nan,nan,nan
Kenton Dunham,"PG, SG",736,30.7,15.4,nan,nan,nan,nan,nan
Calvin Rudolph,"PG, SG",566,23.6,15.4,4.0,3.4,2.1,2.1,3.2
Jack Hansen,F,614,24.6,15.4,1.8,8.5,1.2,2.5,3.8
Devin Pearl,"SG, SF",673,29.3,15.3,2.1,9.8,1.9,2.4,2.3
Derek Webster,"PF, SF",745,25.7,15.3,3.6,8.4,1.2,4.4,3.2
Khuath Gatkuoth,nan,537,22.4,15.3,0.5,11.9,1.6,2.9,3.4
Andrew Digiacomo,"SG, PG",301,16.7,15.2,4.1,3.8,0.9,5.3,3.0
Laine Waddle,nan,746,24.1,15.2,nan,nan,nan,nan,nan
Chance Simmons,nan,506,24.1,15.2,1.8,5.1,1.4,3.9,3.1
Brian Stokes,F,515,22.4,15.2,0.4,6.2,0.8,2.5,2.6
Jason Hawkes,SF,741,26.5,15.1,3.4,7.0,1.2,3.1,3.3
Nathaniel Lamb,"F, C",414,19.7,15.1,1.3,10.3,0.6,4.3,4.2
Jordan Nash,G,448,22.4,15.1,6.0,5.4,2.4,4.6,4.1
Buddy McGill,"PF, C",514,16.1,15.1,1.7,11.0,1.6,4.2,3.9
Trevor Miller,"SG, SF",532,23.1,15.0,nan,nan,nan,2.6,3.9
Tommy Mattison,G,564,28.2,15.0,2.4,6.6,3.8,2.1,2.3
Samuel Harris,F,341,15.5,15.0,4.9,nan,5.3,5.4,4.4
Shamar Dillard,W,446,20.3,15.0,nan,6.2,nan,nan,4.4
Zach Davis,"PG, SG",548,21.9,14.9,9.0,6.2,3.4,7.1,4.1
Jeremiah Payton,"SG, PG",651,16.7,14.9,2.4,2.5,3.1,1.7,1.8
Christopher Reid,"PG, G",551,24.0,14.9,nan,nan,nan,nan,nan
Bean DeGraffenried,nan,534,24.3,14.9,2.5,7.3,0.9,1.6,4.4
Jonny Blair,"SG, SF",405,18.4,14.9,2.0,9.9,1.1,5.1,3.2
Name,none,none,none,none,none,none,none,none,none
Cole Buer,SG,530,26.5,14.9,2.4,9.4,2.2,3.2,3.4
Paxton Bergdoll,PF,535,25.5,14.8,1.7,8.7,0.8,3.0,3.7
Anthony Laravie,G,571,24.8,14.8,1.7,4.8,0.5,1.4,1.7
Solomon Peitz,SF,617,28.0,14.8,2.3,9.9,2.0,4.6,2.7
Anthony Ritter,"SF, SG",358,16.3,14.7,1.3,7.5,1.4,2.1,4.2
Cam Heard,G,442,20.1,14.7,1.9,4.9,2.2,5.8,3.3
Jahbar Beard,G,649,24.0,14.7,1.2,4.3,1.7,2.3,0.9
Shawn Angelucci,G,652,25.1,14.7,2.8,3.4,1.8,2.8,2.0
Paxon Bartley,"SG, SF",769,27.5,14.6,1.8,4.5,1.8,1.8,2.2
Keni Stothers,"F, G",473,21.5,14.6,2.4,6.3,2.4,4.9,4.7
Cade Johnson,G,622,27.0,14.6,5.1,4.7,1.3,3.5,3.0
Hunter Huthsing,F,564,22.6,14.6,1.6,nan,1.9,2.2,3.5
Robert Gregg,PF,424,16.3,14.6,1.4,7.5,1.7,1.7,2.5
Jaqai Shorter,nan,607,19.6,14.6,nan,9.8,nan,nan,nan
Dominic Desaire,"PG, G",608,30.4,14.5,3.4,3.9,3.4,4.2,2.4
Ryan Skillingstad,nan,520,24.8,14.5,1.3,7.9,1.2,2.1,2.8
Leonardo Holmes,"PG, SG",753,24.3,14.5,nan,6.7,nan,nan,nan
Brig Willard,nan,528,23.0,14.5,2.8,5.4,2.0,4.4,3.6
Jeff Wetter,C,520,16.3,14.5,1.2,6.2,0.7,2.0,2.6
Derek Goodman,"PG, SG",529,23.0,14.5,3.1,6.1,1.6,3.5,3.9
Bladen Ahl,nan,693,28.9,14.5,3.9,6.9,2.8,3.9,2.4
Tylor Hawkins,"SG, PG",772,24.1,14.4,2.2,2.9,0.7,3.6,1.5
Brandon Eades,G,593,23.7,14.4,nan,nan,nan,nan,nan
Sean Elmore,G,542,18.1,14.4,nan,nan,nan,nan,2.0
Isaac Camarena,"PG, SG",492,24.6,14.4,3.6,5.1,1.7,5.1,3.7
Jordan London,"PG, SG",757,24.4,14.4,2.0,5.9,3.3,4.2,4.1
Emmerick Martinez,PF,628,22.4,14.4,1.2,8.1,1.4,2.1,3.6
Jamal Brower,"PG, SG",875,25.7,14.3,4.2,4.3,2.1,3.1,1.9
A.j. Muegge,G,661,28.7,14.3,1.7,3.6,1.0,2.3,2.4
Christian Dewitt,PF,767,23.2,14.3,2.0,9.8,2.0,1.7,2.4
Kalil Lewis,nan,557,24.2,14.3,2.0,4.9,2.2,2.9,nan
Brian Barnes,PF,423,18.4,14.3,0.5,8.2,1.3,3.0,4.2
Jacob Milton,"PF, C",408,17.7,14.3,nan,nan,nan,nan,nan
Garett Hawkins,F,447,19.4,14.2,nan,12.9,nan,nan,nan
Owen Rush,G,400,19.0,14.2,5.8,3.4,nan,nan,nan
Jesse Morales,"PG, SG",709,22.9,14.2,2.0,3.9,2.8,2.6,2.4
Zack Sibley,G,476,21.6,14.2,2.0,4.9,1.6,2.4,1.7
Alisnau Alice,"F, C",538,19.9,14.2,2.3,10.8,1.8,2.7,3.4
Conor Steinbaugh,nan,960,32.0,14.1,2.7,4.6,nan,nan,2.8
Kaleb Hamilton,G,657,24.3,14.1,2.6,9.3,2.9,nan,2.2
Ilan Gibson,nan,574,23.0,14.1,0.6,9.8,1.8,2.1,2.6
Rhett Helt,F,370,14.8,14.1,1.8,5.2,1.0,2.2,3.2
Devin Nordike,G,587,25.5,14.0,1.1,2.7,1.0,0.7,1.9
Darren Sroor,PF,529,23.0,14.0,1.3,7.7,0.4,2.4,2.8
Greg Walter,"SG, SF",905,26.6,14.0,3.0,10.1,3.4,2.7,3.1
Curtis Jones,G,496,24.8,13.9,1.6,5.8,1.4,1.5,2.7
Cole Charlesworth,F,490,22.3,13.9,2.9,2.9,1.2,3.1,2.1
Koriyon Carr,"SG, PG",642,30.6,13.9,3.8,2.0,1.6,2.8,2.8
Valdis Daniel,"PF, SF",458,17.0,13.9,1.3,12.2,1.7,2.2,5.1
Landon Trusty,nan,519,22.6,13.9,1.5,8.0,1.6,2.0,5.0
Name,none,none,none,none,none,none,none,none,none
Tyreke Tolliver,"F, G",822,28.3,13.9,nan,nan,nan,nan,nan
Garrett Davis,F,661,27.5,13.8,1.9,6.9,2.4,2.4,1.3
Tyler Colson,SG,625,24.0,13.8,1.2,3.0,nan,1.1,1.4
Marvin Saintolien,PG,426,23.7,13.8,6.1,3.8,3.2,3.3,2.6
Marcelle Kenner,P,482,19.3,13.8,1.3,7.1,0.8,2.3,3.3
Zach Laursen,"G, F",372,17.7,13.8,1.6,4.3,1.4,0.5,2.8
Nathan Tiaga,PG,421,22.2,13.8,4.1,5.3,nan,4.3,nan
Tommy Maden,SG,798,27.5,13.8,2.4,2.2,0.8,2.4,3.0
Jacob Butterfield,F,498,22.6,13.8,0.9,6.4,1.4,1.5,2.8
Quintin Van ackeren,nan,457,20.8,13.7,1.1,5.6,0.8,1.6,2.0
Rodney Rosier,nan,576,24.0,13.7,4.2,2.4,2.6,3.3,2.3
Jake Sutton,"C, PF",500,23.8,13.7,0.6,7.7,0.8,2.3,4.2
Trace Redfield,"PG, SG",832,25.2,13.7,5.2,4.4,3.0,3.7,3.0
Clay Christian,F,469,22.3,13.6,1.6,5.1,1.0,2.2,2.0
Andrew Lanier,F,523,20.9,13.6,1.8,10.5,2.6,2.5,2.6
Declan Devens,PG,711,30.9,13.6,2.9,nan,nan,nan,nan
Collin Lowry,G,493,19.7,13.6,2.1,nan,2.2,3.1,2.3
Nathan Windley,SG,736,32.0,13.6,3.8,6.1,2.0,3.7,1.7
Walker Nurrenbern,"SF, PF",829,28.6,13.6,2.8,5.1,1.0,2.8,2.8
Christian Howard,C,523,22.7,13.6,2.5,7.2,1.3,1.1,2.3
Eli Thaut,nan,411,20.6,13.5,4.0,4.3,2.3,2.9,3.7
Lane Deal,F,598,26.0,13.5,0.6,12.3,0.7,1.8,3.4
Samuel Abeyta,G,298,11.9,13.5,0.5,5.7,1.2,2.4,1.8
